16777216 4194304 1048576 262144 65536 16384 4096 1024 256 64 16 4 1
cryptopp-ARIA-128-OFB 1 0 0 0 0 55652893 178974772 587487792 2226976888 9103044270 35395390625 146189416666 586080916666 2404719333333
cryptopp-ARIA-128-OFB 2 0 0 0 0 55652893 178974772 587487792 2226976888 9103044270 35395390625 146189416666 586080916666 2404719333333
cryptopp-ARIA-128-OFB 3 0 0 0 0 55652893 178974772 587487792 2226976888 9103044270 35395390625 146189416666 586080916666 2404719333333
cryptopp-ARIA-192-CFB 1 0 0 0 0 59216842 171670979 590669270 2283576171 8911873697 36339171875 144182000000 580150916666 0
cryptopp-ARIA-192-CFB 2 0 0 0 0 59216842 171670979 590669270 2283576171 8911873697 36339171875 144182000000 580150916666 0
cryptopp-ARIA-192-CFB 3 0 0 0 0 59216842 171670979 590669270 2283576171 8911873697 36339171875 144182000000 580150916666 0
cryptopp-ARIA-192-CTR 1 0 0 0 0 57522893 179449218 599193522 2189237955 9127115885 35461088541 142210187500 590653250000 2293082666666
cryptopp-ARIA-192-CTR 2 0 0 0 0 57522893 179449218 599193522 2189237955 9127115885 35461088541 142210187500 590653250000 2293082666666
cryptopp-ARIA-192-CTR 3 0 0 0 0 57522893 179449218 599193522 2189237955 9127115885 35461088541 142210187500 590653250000 2293082666666
cryptopp-ARIA-192-OFB 1 0 0 0 0 0 171084940 584506998 2303465169 9022105468 34881968750 138255750000 569246750000 2345911333333
cryptopp-ARIA-192-OFB 2 0 0 0 0 0 171084940 584506998 2303465169 9022105468 34881968750 138255750000 569246750000 2345911333333
cryptopp-ARIA-192-OFB 3 0 0 0 0 0 171084940 584506998 2303465169 9022105468 34881968750 138255750000 569246750000 2345911333333
cryptopp-ARIA-256-CFB 1 0 0 0 32188275 0 172667277 604588460 2249983072 8844135416 37265359375 144671187500 592356750000 2248630333333
cryptopp-ARIA-256-CFB 2 0 0 0 32188275 0 172667277 604588460 2249983072 8844135416 37265359375 144671187500 592356750000 2248630333333
cryptopp-ARIA-256-CFB 3 0 0 0 32188275 0 172667277 604588460 2249983072 8844135416 37265359375 144671187500 592356750000 2248630333333
cryptopp-ARIA-256-CFB 4 0 0 0 32188275 0 172667277 604588460 2249983072 8844135416 37265359375 144671187500 592356750000 2248630333333
cryptopp-ARIA-256-CTR 1 0 0 0 0 61722223 169587585 599900227 2317113932 9082106770 35506041666 141955708333 583403833333 2232288666666
cryptopp-ARIA-256-CTR 2 0 0 0 0 61722223 169587585 599900227 2317113932 9082106770 35506041666 141955708333 583403833333 2232288666666
cryptopp-ARIA-256-CTR 3 0 0 0 0 61722223 169587585 599900227 2317113932 9082106770 35506041666 141955708333 583403833333 2232288666666
cryptopp-ARIA-256-CTR 4 0 0 0 0 61722223 169587585 599900227 2317113932 9082106770 35506041666 141955708333 583403833333 2232288666666
cryptopp-ARIA-256-ECB 2 0 0 0 0 0 0 0 0 9795360677 0 0 0 0
cryptopp-ARIA-256-OFB 1 0 0 0 0 0 0 598551269 2205699544 9056214843 36248713541 142304291666 571443666666 2196793666666
cryptopp-ARIA-256-OFB 2 0 0 0 0 0 0 598551269 2205699544 9056214843 36248713541 142304291666 571443666666 2196793666666
cryptopp-ARIA-256-OFB 3 0 0 0 0 0 0 598551269 2205699544 9056214843 36248713541 142304291666 571443666666 2196793666666
cryptopp-ARIA-256-OFB 4 0 0 0 0 0 0 598551269 2205699544 9056214843 36248713541 142304291666 571443666666 2196793666666
cryptopp-CAMELLIA-128-CBC 1 0 0 0 0 59341735 0 645124186 0 0 38458625000 152182416666 0 2472843666666
cryptopp-CAMELLIA-128-CBC 2 0 0 0 0 59341735 0 645124186 0 0 38458625000 152182416666 0 2472843666666
cryptopp-CAMELLIA-128-CBC 3 0 0 0 0 59341735 0 645124186 0 0 38458625000 152182416666 0 2472843666666
cryptopp-CAMELLIA-192-OFB 4 0 0 0 31384869 0 0 0 0 0 0 0 0 0
cryptopp-CAMELLIA-256-CBC 1 0 0 0 31921424 63024805 180576822 0 2420232747 0 0 155492187500 0 0
cryptopp-CAMELLIA-256-CBC 2 0 0 0 31921424 63024805 180576822 0 2420232747 0 0 155492187500 0 0
cryptopp-CAMELLIA-256-CBC 3 0 0 0 31921424 63024805 180576822 0 2420232747 0 0 155492187500 0 0
cryptopp-CAMELLIA-256-CBC 4 0 0 0 31921424 63024805 180576822 0 2420232747 0 0 155492187500 0 0
gcrypt-AES-128-CFB 1 3162744 5015560 0 0 0 0 0 0 0 0 0 0 0
gcrypt-AES-128-CFB 2 3162744 5015560 0 0 0 0 0 0 0 0 0 0 0
gcrypt-AES-128-CTR 1 1907627 3620432 0 0 0 0 0 0 0 0 0 0 0
gcrypt-AES-128-CTR 2 1907627 3620432 0 0 0 0 0 0 0 0 0 0 0
gcrypt-AES-192-CFB 1 3485006 5226690 0 0 0 0 0 0 0 0 0 0 0
gcrypt-AES-192-CFB 2 3485006 5226690 0 0 0 0 0 0 0 0 0 0 0
gcrypt-AES-192-CFB 3 3485006 5226690 0 0 0 0 0 0 0 0 0 0 0
gcrypt-AES-192-CTR 1 2063934 3838057 0 0 0 0 0 0 0 0 0 0 0
gcrypt-AES-192-CTR 2 2063934 3838057 0 0 0 0 0 0 0 0 0 0 0
gcrypt-AES-192-CTR 3 2063934 3838057 0 0 0 0 0 0 0 0 0 0 0
gcrypt-AES-256-CFB 3 3864605 5350601 0 0 0 0 0 0 0 0 0 0 0
gcrypt-AES-256-CTR 1 2139195 3739352 10413178 0 0 0 0 0 0 0 0 0 0
gcrypt-AES-256-CTR 2 2139195 3739352 10413178 0 0 0 0 0 0 0 0 0 0
gcrypt-AES-256-CTR 3 2139195 3739352 10413178 0 0 0 0 0 0 0 0 0 0
gcrypt-CAMELLIA-128-CTR 3 4046003 0 0 0 0 0 0 0 0 0 0 0 0
gcrypt-CAMELLIA-192-CFB 4 12338333 0 21604854 0 0 0 0 0 0 0 0 0 0
gcrypt-CAMELLIA-192-CTR 3 4829871 6742645 13995808 0 0 0 0 0 0 0 0 0 0
gcrypt-CAMELLIA-192-CTR 4 4829871 6742645 13995808 0 0 0 0 0 0 0 0 0 0
gcrypt-CAMELLIA-256-CFB 4 0 14198517 0 0 0 0 0 0 0 0 0 0 0
gcrypt-CAMELLIA-256-CTR 3 4969530 6617652 14294028 0 0 0 0 0 0 0 0 0 0
gcrypt-CAMELLIA-256-CTR 4 4969530 6617652 14294028 0 0 0 0 0 0 0 0 0 0
openssl-AES-128-CBC 1 2698915 3284628 5332104 12796712 41390655 163721964 613864501 0 0 0 0 0 2492034000000
openssl-AES-128-CBC 2 2698915 3284628 5332104 12796712 41390655 163721964 613864501 0 0 0 0 0 2492034000000
openssl-AES-128-CFB 1 0 0 0 14959545 47660471 159400329 611127848 0 0 0 0 0 2499171666666
openssl-AES-128-CFB 2 0 0 0 14959545 47660471 159400329 611127848 0 0 0 0 0 2499171666666
openssl-AES-128-CTR 1 1442652 2064775 4257390 12644320 46025487 0 0 0 0 0 0 0 0
openssl-AES-128-CTR 2 1442652 2064775 4257390 12644320 46025487 0 0 0 0 0 0 0 0
openssl-AES-128-ECB 1 1450764 1990916 3877563 11384188 40016983 158587422 624293619 0 0 38001614583 0 0 0
openssl-AES-128-OFB 1 0 0 7058483 16457644 50554168 0 0 0 0 0 0 0 0
openssl-AES-128-OFB 2 0 0 7058483 16457644 50554168 0 0 0 0 0 0 0 0
openssl-AES-128-XTS 1 1503233 1914846 3575506 10010742 34496266 130989034 504592285 2038791666 8013419270 31929463541 130858854166 0 0
openssl-AES-128-XTS 2 1503233 1914846 3575506 10010742 34496266 130989034 504592285 2038791666 8013419270 31929463541 130858854166 0 0
openssl-AES-128-XTS 3 1503233 1914846 3575506 10010742 34496266 130989034 504592285 2038791666 8013419270 31929463541 130858854166 0 0
openssl-AES-128-XTS 4 1503233 1914846 3575506 10010742 34496266 130989034 504592285 2038791666 8013419270 31929463541 130858854166 0 0
openssl-AES-192-CBC 1 3007328 3450348 5401224 13991537 44613927 155444274 606080159 2433742838 9416535156 37560223958 0 615004333333 2431504000000
openssl-AES-192-CBC 2 3007328 3450348 5401224 13991537 44613927 155444274 606080159 2433742838 9416535156 37560223958 0 615004333333 2431504000000
openssl-AES-192-CBC 3 3007328 3450348 5401224 13991537 44613927 155444274 606080159 2433742838 9416535156 37560223958 0 615004333333 2431504000000
openssl-AES-192-CFB 1 0 6356755 9296806 15314806 46030807 160323791 587285563 2422128906 9620065104 37491109375 148689104166 623847416666 2351602333333
openssl-AES-192-CFB 2 0 6356755 9296806 15314806 46030807 160323791 587285563 2422128906 9620065104 37491109375 148689104166 623847416666 2351602333333
openssl-AES-192-CFB 3 0 6356755 9296806 15314806 46030807 160323791 587285563 2422128906 9620065104 37491109375 148689104166 623847416666 2351602333333
openssl-AES-192-CTR 1 1526331 2001677 4381453 13656906 43546656 179048116 0 0 0 0 0 0 0
openssl-AES-192-CTR 2 1526331 2001677 4381453 13656906 43546656 179048116 0 0 0 0 0 0 0
openssl-AES-192-CTR 3 1526331 2001677 4381453 13656906 43546656 179048116 0 0 0 0 0 0 0
openssl-AES-192-ECB 1 1545353 2072872 3825222 11260403 39951314 156091105 574796549 2348733398 9654000000 38299395833 151379458333 621706250000 2399210666666
openssl-AES-192-OFB 1 0 5431002 8036716 17667816 57201777 0 0 0 0 0 0 0 0
openssl-AES-192-OFB 2 0 5431002 8036716 17667816 57201777 0 0 0 0 0 0 0 0
openssl-AES-192-OFB 3 0 5431002 8036716 17667816 57201777 0 0 0 0 0 0 0 0
openssl-AES-256-CBC 1 3562047 4148392 5953116 13544932 43597747 154508422 596401123 2379964843 9427402343 38020822916 151398562500 595844583333 2447593000000
openssl-AES-256-CBC 2 3562047 4148392 5953116 13544932 43597747 154508422 596401123 2379964843 9427402343 38020822916 151398562500 595844583333 2447593000000
openssl-AES-256-CBC 3 3562047 4148392 5953116 13544932 43597747 154508422 596401123 2379964843 9427402343 38020822916 151398562500 595844583333 2447593000000
openssl-AES-256-CFB 1 0 0 8786728 16692353 51100199 166747802 594397542 2417814453 9646207031 38298916666 148559604166 598061250000 2502513333333
openssl-AES-256-CFB 2 0 0 8786728 16692353 51100199 166747802 594397542 2417814453 9646207031 38298916666 148559604166 598061250000 2502513333333
openssl-AES-256-CFB 3 0 0 8786728 16692353 51100199 166747802 594397542 2417814453 9646207031 38298916666 148559604166 598061250000 2502513333333
openssl-AES-256-CTR 1 1815380 2247976 4437295 13110759 46398468 178331949 0 0 0 0 0 0 0
openssl-AES-256-CTR 2 1815380 2247976 4437295 13110759 46398468 178331949 0 0 0 0 0 0 0
openssl-AES-256-CTR 3 1815380 2247976 4437295 13110759 46398468 178331949 0 0 0 0 0 0 0
openssl-AES-256-ECB 1 1596154 2009076 4088867 11524486 40618835 0 608670247 2456772786 0 0 0 602577083333 2423898666666
openssl-AES-256-ECB 2 1596154 2009076 4088867 11524486 40618835 0 608670247 2456772786 0 0 0 602577083333 2423898666666
openssl-AES-256-OFB 1 0 6265663 9090189 18254603 54948028 0 0 0 0 0 0 0 0
openssl-AES-256-OFB 2 0 6265663 9090189 18254603 54948028 0 0 0 0 0 0 0 0
openssl-AES-256-OFB 3 0 6265663 9090189 18254603 54948028 0 0 0 0 0 0 0 0
openssl-AES-256-XTS 1 1655172 2319075 3875182 10544682 34805547 130754089 508409830 2029726236 8288533854 32891526041 132475791666 0 0
openssl-AES-256-XTS 2 1655172 2319075 3875182 10544682 34805547 130754089 508409830 2029726236 8288533854 32891526041 132475791666 0 0
openssl-AES-256-XTS 3 1655172 2319075 3875182 10544682 34805547 130754089 508409830 2029726236 8288533854 32891526041 132475791666 0 0
openssl-AES-256-XTS 4 1655172 2319075 3875182 10544682 34805547 130754089 508409830 2029726236 8288533854 32891526041 132475791666 0 0
openssl-ARIA-128-CBC 1 0 0 0 0 60166320 0 0 0 9786554687 0 0 0 0
openssl-ARIA-128-CBC 2 0 0 0 0 60166320 0 0 0 9786554687 0 0 0 0
openssl-ARIA-128-CBC 3 0 0 0 0 60166320 0 0 0 9786554687 0 0 0 0
openssl-ARIA-128-CFB 1 0 0 0 0 58937357 175237060 0 0 0 0 0 0 2422190000000
openssl-ARIA-128-CFB 2 0 0 0 0 58937357 175237060 0 0 0 0 0 0 2422190000000
openssl-ARIA-128-CFB 3 0 0 0 0 58937357 175237060 0 0 0 0 0 0 2422190000000
openssl-ARIA-192-CBC 1 0 0 0 0 0 0 0 0 9786790364 0 0 0 0
openssl-ARIA-192-CBC 2 0 0 0 0 0 0 0 0 9786790364 0 0 0 0
openssl-ARIA-192-CFB 1 0 0 0 0 0 0 0 0 0 38486812500 0 618127750000 0
openssl-ARIA-192-CFB 2 0 0 0 0 0 0 0 0 0 38486812500 0 618127750000 0
openssl-ARIA-192-CFB 3 0 0 0 0 0 0 0 0 0 38486812500 0 618127750000 0
openssl-ARIA-192-CTR 2 0 0 0 0 0 0 0 0 0 0 155913541666 0 0
openssl-ARIA-192-ECB 1 0 0 0 0 0 0 0 0 0 0 0 624211750000 0
openssl-ARIA-192-ECB 2 0 0 0 0 0 0 0 0 0 0 0 624211750000 0
openssl-ARIA-192-OFB 2 0 0 0 0 0 0 0 0 0 0 0 625871666666 0
openssl-ARIA-192-OFB 3 0 0 0 0 0 0 0 0 0 0 0 625871666666 0
openssl-ARIA-256-CBC 1 0 0 0 0 61032236 0 0 0 0 0 151710416666 0 2440834333333
openssl-ARIA-256-CBC 2 0 0 0 0 61032236 0 0 0 0 0 151710416666 0 2440834333333
openssl-ARIA-256-CBC 3 0 0 0 0 61032236 0 0 0 0 0 151710416666 0 2440834333333
openssl-ARIA-256-CBC 4 0 0 0 0 61032236 0 0 0 0 0 151710416666 0 2440834333333
openssl-ARIA-256-CFB 1 0 0 0 0 0 0 0 0 9746416666 0 0 635652500000 2475329666666
openssl-ARIA-256-CFB 2 0 0 0 0 0 0 0 0 9746416666 0 0 635652500000 2475329666666
openssl-ARIA-256-CFB 3 0 0 0 0 0 0 0 0 9746416666 0 0 635652500000 2475329666666
openssl-ARIA-256-CFB 4 0 0 0 0 0 0 0 0 9746416666 0 0 635652500000 2475329666666
openssl-ARIA-256-ECB 1 0 0 0 0 0 0 0 0 0 0 155784375000 0 0
openssl-ARIA-256-ECB 2 0 0 0 0 0 0 0 0 0 0 155784375000 0 0
openssl-ARIA-256-OFB 1 0 0 0 0 0 0 0 2390324544 0 0 0 0 0
openssl-ARIA-256-OFB 2 0 0 0 0 0 0 0 2390324544 0 0 0 0 0
openssl-ARIA-256-OFB 3 0 0 0 0 0 0 0 2390324544 0 0 0 0 0
openssl-SEED-128-CBC 2 0 0 0 0 0 0 630934895 0 0 38879906250 0 0 0
openssl-SEED-128-CBC 3 0 0 0 0 0 0 630934895 0 0 38879906250 0 0 0
openssl-SEED-128-CFB 2 0 0 0 0 0 0 0 0 0 38581239583 0 0 0
wolfcrypt-AES-128-CTR 1 0 0 6812103 11955268 27481135 81803588 279479329 1144950195 4637617187 18271401041 71885000000 296696916666 1183328666666
wolfcrypt-AES-128-CTR 2 0 0 6812103 11955268 27481135 81803588 279479329 1144950195 4637617187 18271401041 71885000000 296696916666 1183328666666
wolfcrypt-AES-192-CTR 1 0 0 7744788 10610158 27298934 87245300 298894449 1167553059 4634687500 17934536458 74744854166 291940416666 1156343666666
wolfcrypt-AES-192-CTR 2 0 0 7744788 10610158 27298934 87245300 298894449 1167553059 4634687500 17934536458 74744854166 291940416666 1156343666666
wolfcrypt-AES-192-CTR 3 0 0 7744788 10610158 27298934 87245300 298894449 1167553059 4634687500 17934536458 74744854166 291940416666 1156343666666
wolfcrypt-AES-256-CTR 1 0 0 8318701 12434319 30268315 83885152 297151855 1187051106 4409654947 18541651041 71026000000 288405083333 1136255666666
wolfcrypt-AES-256-CTR 2 0 0 8318701 12434319 30268315 83885152 297151855 1187051106 4409654947 18541651041 71026000000 288405083333 1136255666666
wolfcrypt-AES-256-CTR 3 0 0 8318701 12434319 30268315 83885152 297151855 1187051106 4409654947 18541651041 71026000000 288405083333 1136255666666
